Year,Month,Day,Magnitude,Location,Longitude,Latitude,Intensity,Hypocenter_Lat,Hypocenter_Lon,Hypocenter_Depth_km,Vs30_estimated,NERHP_class,Rrup [km],R [km],Rhyp [km],Rasp [km],Rasp max [km],Rasp pond slip [km],Period,Rp [km]
1985,3.0,3.0,7.9,Santa Rosa,-71.2816,-32.934,7.5,-33.92,-71.71,40.7,-999.0,-999,43.89525919161186,46.32927400726069,123.30123907123125,64.50253680064831,64.50253729964265,108.17809493020916,0,64.33298122231913
1985,3.0,3.0,7.9,Limache,-71.2704,-32.987,8.0,-33.92,-71.71,40.7,-999.0,-999,43.975014447394315,46.40458561447174,118.47029607800701,62.76785051756393,62.767851050917464,105.36244408743467,0,64.58955905928914
1985,3.0,3.0,7.9,Olmué,-71.1914,-32.9958,8.5,-33.92,-71.71,40.7,-999.0,-999,47.00339038051948,49.28390724717429,120.36705127199333,68.50992667833854,68.50992731941562,110.05711798849916,0,69.33110519325562
1985,3.0,3.0,7.9,Valparaíso,-71.608,-33.047,8.0,-33.92,-71.71,40.7,317.0,-999,32.62500955913839,35.83259556339061,105.46017652856426,38.177020535280676,38.177020660012076,82.61706830487819,0,47.4237481717888
1985,3.0,3.0,7.9,Quilpué,-71.4425,-33.0475,8.0,-33.92,-71.71,40.7,-999.0,-999,37.96472889423487,40.75419448344899,107.8856397189267,47.79659012774121,47.79659045334893,90.95061167289055,0,54.844917764210024
1985,3.0,3.0,7.9,Villa Alemana,-71.3729,-33.0482,7.5,-33.92,-71.71,40.7,-999.0,-999,40.678347040248994,43.29332078209498,109.48857597583789,52.65790681692552,52.657907233974306,95.07555596405614,0,58.446133538348825
1985,3.0,3.0,7.9,Tiltil,-70.9272,-33.0794,7.0,-33.92,-71.71,40.7,-999.0,-999,57.854309819149165,59.72200480637987,125.05957015187697,88.33990426373185,88.33990526961809,125.0614423233729,0,86.75445196110647
1985,3.0,3.0,7.9,Colina,-70.6747,-33.2044,7.0,-33.92,-71.71,40.7,-999.0,-999,69.08808515191058,70.66001846037373,131.1392972417241,109.68007568895403,109.68007701927853,140.7719119621617,0,106.60548818960072
1985,3.0,3.0,7.9,Batuco,-70.7965,-33.2159,7.0,-33.92,-71.71,40.7,-999.0,-999,63.299324658917264,65.01072764737725,122.26697650576422,98.73061885914449,98.73062003704668,130.48764604326118,0,96.90731775933801
1985,3.0,3.0,7.9,Las Mercedes,-71.3333,-33.25,7.5,-33.92,-71.71,40.7,-999.0,-999,42.550375297232634,45.05683660074156,91.66109033985252,52.797703583749566,52.79770407342977,88.60179749801532,0,60.97017790711875
1985,3.0,3.0,7.9,Lo Vasquez,-71.4348,-33.261,7.5,-33.92,-71.71,40.7,-999.0,-999,38.618269096337485,41.36368418393373,87.47364598500577,45.20735128928175,45.20735164453535,81.57354105045906,0,55.65620374214855
1985,3.0,3.0,7.9,Tunquén,-71.6461,-33.2651,8.0,-33.92,-71.71,40.7,-999.0,-999,31.5362231303398,34.84418269624567,83.47448062895981,32.389169635697094,32.38916973215917,70.00330571339285,0,46.278208646052505
1985,3.0,3.0,7.9,Perales de Tapihue,-71.2833,-33.2833,7.5,-33.92,-71.71,40.7,-999.0,-999,44.086434055177506,46.51018509761002,90.62032593814897,57.203235227140226,57.203235777423664,91.19685169269064,0,64.1399106014371
1985,3.0,3.0,7.9,San José (algarrobo),-71.5854,-33.2846,8.0,-33.92,-71.71,40.7,-999.0,-999,33.7450142001187,36.85525246178223,82.20113056672214,35.894014386638055,35.89401454843266,72.34733158560451,0,48.89473578975927
1985,3.0,3.0,7.9,Lampa,-70.8756,-33.2863,7.0,-33.92,-71.71,40.7,-999.0,-999,60.48135364851795,62.270356397838654,112.2226127600329,92.0395993470555,92.03960041814702,122.26710615707714,0,91.45167304979051
1985,3.0,3.0,7.9,Las Dichas,-71.5083,-33.2864,7.5,-33.92,-71.71,40.7,-999.0,-999,36.26738571254842,39.17789654297279,83.34044420025727,40.595465056193085,40.595465312642325,76.4747416864949,0,52.33637870371206
1985,3.0,3.0,7.9,El Yeco,-71.6333,-33.3167,7.0,-33.92,-71.71,40.7,-999.0,-999,32.50193290349128,35.72057241495196,78.64355284203936,34.514748270791436,34.514748375493745,69.51505549902961,0,47.334250175700106
1985,3.0,3.0,7.9,Tapihuito,-71.3,-33.3167,7.5,-33.92,-71.71,40.7,-999.0,-999,43.77627995082139,46.2163092060201,87.0726173178684,56.523075538707225,56.5230760602465,89.28694937476962,0,63.552738228029284
1985,3.0,3.0,7.9,Casablanca,-71.4031,-33.3171,7.5,-33.92,-71.71,40.7,322.0,-999,40.19660992335058,42.84100506178292,83.30216851957775,48.68362936325556,48.683629749792125,82.31608590797336,0,57.9012087393896
1985,3.0,3.0,7.9,La Vilana,-70.7667,-33.3333,7.5,-33.92,-71.71,40.7,-999.0,-999,66.07462085126232,67.71667120489698,116.41190497764005,102.26661563609143,102.2666168344875,130.16160210896,0,100.37178623309737
1985,3.0,3.0,7.9,Mirasol,-71.65,-33.3333,8.0,-33.92,-71.71,40.7,-999.0,-999,32.09778442250619,35.35352438532172,76.95542517927585,34.480700501961785,34.48070058811675,68.59825610971922,0,46.92338822539315
1985,3.0,3.0,7.9,Playa Las Cadenas,-71.6667,-33.3667,7.0,-33.92,-71.71,40.7,-999.0,-999,31.422083041841425,34.74099331467336,73.7487486121241,35.494334180512396,35.49433424781944,67.680943404988,0,46.81017657749406
1985,3.0,3.0,7.9,Lo Orrego Abajo,-71.4157,-33.3801,7.5,-33.92,-71.71,40.7,-999.0,-999,39.95540063733972,42.61482608983057,77.38088984628301,49.97088419173038,49.97088454449193,80.64901527383728,0,58.18172209598199
1985,3.0,3.0,7.9,Curacavi,-71.1271,-33.3976,8.0,-33.92,-71.71,40.7,-999.0,-999,51.02799378980036,53.1361948526408,89.08904079302202,72.69787578035182,72.697876502655,100.65381941908075,0,75.30185062184344
1985,3.0,3.0,7.9,El Quisco,-71.6939,-33.3977,7.5,-33.92,-71.71,40.7,-999.0,-999,30.892815853789962,34.262958021195935,70.81514546431674,36.45909941901961,36.45909946236715,66.66350812625197,0,46.30663589740671
1985,3.0,3.0,7.9,El Totoral,-71.6224,-33.4165,8.5,-33.92,-71.71,40.7,-999.0,-999,33.10853449064384,36.27346883651711,69.57955156317995,40.15822238233814,40.15822248312306,69.38822974415767,0,49.35836088215014
1985,3.0,3.0,7.9,Isla Negra,-71.6833,-33.4333,8.5,-33.92,-71.71,40.7,-999.0,-999,31.21208952312915,34.55114125220869,67.65201010622336,39.151611190256304,39.15161123805723,67.12404664061067,0,47.27376123880592
1985,3.0,3.0,7.9,Lagunillas,-71.4485,-33.4394,7.5,-33.92,-71.71,40.7,-999.0,-999,38.93365753521504,41.65829452329302,71.31673972756148,50.71861285314047,50.718613144872734,78.38020246911088,0,57.585419684136454
1985,3.0,3.0,7.9,Santiago,-70.6667,-33.45,7.5,-33.92,-71.71,40.7,298.0,-999,73.2454000687459,74.73414478924863,117.18540195116596,113.44746541984534,113.44746670959024,136.91392688443943,0,110.18500910609484
1985,3.0,3.0,7.9,El Tabo,-71.6668,-33.4555,7.5,-33.92,-71.71,40.7,-999.0,-999,31.909627797256753,35.182649538291855,65.77941056806313,41.240253588085764,41.240253645701564,67.84061377412812,0,48.25946012348124
1985,3.0,3.0,7.9,Las Cruces,-71.6244,-33.4951,8.0,-33.92,-71.71,40.7,-999.0,-999,33.79801315279537,36.903785996827935,62.773947228923475,45.63917146953826,45.63917155605666,69.82486078946178,0,50.60247640394576
1985,3.0,3.0,7.9,Chorombo,-71.2551,-33.504,9.0,-33.92,-71.71,40.7,-999.0,-999,46.671909636496245,48.96789756599169,74.58940440750334,67.33403582913756,67.33403634253268,90.94276573027669,0,69.4474035825831
1985,3.0,3.0,7.9,María Pinto,-71.122,-33.5172,8.5,-33.92,-71.71,40.7,-999.0,-999,52.69767569239624,54.74245254687838,81.3809607932137,77.91589498612028,77.9158956663748,100.49298368653118,0,77.88739450807319
1985,3.0,3.0,7.9,Lo Abarca,-71.5434,-33.5218,8.5,-33.92,-71.71,40.7,-999.0,-999,36.332028527247246,39.23785396750941,62.013514843764696,50.99765333241649,50.99765349050415,73.74232222397795,0,54.63242914732959
1985,3.0,3.0,7.9,Cartagena,-71.6076,-33.5538,7.0,-33.92,-71.71,40.7,-999.0,-999,34.39930394555445,37.455255314568745,58.27830445624902,50.94560636194322,50.94560645363522,71.3020952094211,0,52.37045672403907
1985,3.0,3.0,7.9,Padre Hurtado,-70.8058,-33.5684,7.0,-33.92,-71.71,40.7,-999.0,-999,69.12515884267214,70.70302534140723,100.98034598289138,105.52909300571145,105.52909407035034,125.13966193093275,0,101.30516127522111
1985,3.0,3.0,7.9,San Antonio,-71.6075,-33.5947,9.0,-33.92,-71.71,40.7,-999.0,-999,34.87126168561235,37.88919772146967,55.21370073729858,54.4343798202063,54.43437990594393,72.02065655950676,0,53.218235338420975
1985,3.0,3.0,7.9,Malloco,-70.8475,-33.5981,7.5,-33.92,-71.71,40.7,-999.0,-999,67.94072919666195,69.5462659673084,96.52056324578547,103.41688433507633,103.41688533199913,121.91290232509408,0,98.74356100024121
1985,3.0,3.0,7.9,Peñaflor,-70.8765,-33.6063,7.0,-33.92,-71.71,40.7,-999.0,-999,66.7583628828212,68.39193455735517,93.96484231299348,101.47120028705396,101.47120124260996,119.66149362717286,0,96.7486770020973
1985,3.0,3.0,7.9,Calera de Tango,-70.7991,-33.6224,7.5,-33.92,-71.71,40.7,-999.0,-999,70.96427936778034,72.50572317487742,99.32626998436223,108.44967447236684,108.4496755195562,125.92985484004812,0,102.93609243181865
1985,3.0,3.0,7.9,Santo Domingo,-71.6167,-33.6333,8.0,-33.92,-71.71,40.7,-999.0,-999,35.20082727397852,38.193349010384544,52.36823813282983,57.58071033009262,57.580710403914004,72.44135000654836,0,53.68376855274818
1985,3.0,3.0,7.9,Pirque,-70.5736,-33.6364,6.5,-33.92,-71.71,40.7,-999.0,-999,83.22560602969395,84.5504649701436,117.15421989829586,127.66836931382458,127.6683706421886,144.48647103712196,0,121.40730058239996
1985,3.0,3.0,7.9,San José (de maipo),-70.3532,-33.6391,6.5,-33.92,-71.71,40.7,556.0,-999,96.24831502905221,97.39542636690177,135.72042267114864,146.53421137569842,146.5342129809863,163.11793308250793,0,140.59616769314445
1985,3.0,3.0,7.9,Pomaire,-71.1502,-33.651,8.5,-33.92,-71.71,40.7,-999.0,-999,54.28507141061378,56.277144818257405,72.35189382957749,83.48038852302315,83.48038910357418,99.54631736459916,0,78.97742702947389
1985,3.0,3.0,7.9,Talagante,-70.9273,-33.6639,7.5,-33.92,-71.71,40.7,517.0,-999,65.66989378791394,67.33228746206007,87.84924868437948,100.47291698592954,100.47291784683352,116.22051447793228,0,94.25376769453833
1985,3.0,3.0,7.9,El Monte,-70.9848,-33.6797,7.5,-33.92,-71.71,40.7,-999.0,-999,63.147530937334366,64.8732807805692,82.92504281393241,97.06485325060379,97.06485402920747,112.03966945150393,0,90.51089780748107
1985,3.0,3.0,7.9,Melipilla,-71.2153,-33.6891,8.5,-33.92,-71.71,40.7,540.0,-999,52.30848413933898,54.37311869751254,66.41315398823309,81.79377164184469,81.79377212282806,95.69873331036644,0,75.79822535022524
1985,3.0,3.0,7.9,Lo Arcaya (pirque),-70.6124,-33.693,6.5,-33.92,-71.71,40.7,-999.0,-999,82.71690891403604,84.05230901505001,112.33502868761131,126.9125104043589,126.91251165501569,141.72586996458222,0,119.29386293382426
1985,3.0,3.0,7.9,San Alfonso ,-70.3173,-33.7282,6.5,-33.92,-71.71,40.7,-999.0,-999,101.56026760274304,102.65195905019898,136.8629035515098,153.0045652969964,153.0045669043122,166.82933519751964,0,145.43767862325888
1985,3.0,3.0,7.9,Buin,-70.7428,-33.7326,7.0,-33.92,-71.71,40.7,-999.0,-999,77.33433021342401,78.76151050538675,100.52454259634152,118.46414696501427,118.46414802768452,131.6317381628341,0,109.57491951830367
1985,3.0,3.0,7.9,Maipo,-70.7823,-33.7332,7.5,-33.92,-71.71,40.7,-999.0,-999,75.36092567078416,76.82416505261884,97.26743819303961,115.43185169226592,115.43185270380394,128.49789946507224,0,106.51139644646103
1985,3.0,3.0,7.9,Alto Jahuel,-70.6841,-33.7355,7.0,-33.92,-71.71,40.7,-999.0,-999,80.34028774339427,81.71639559171861,105.32900412078872,123.2316130919694,123.23161422851172,136.39280770987062,0,114.29503993610152
1985,3.0,3.0,7.9,Isla de Maipo,-70.8977,-33.7468,7.0,-33.92,-71.71,40.7,-999.0,-999,69.52160700103656,71.10144740115044,87.63053438138597,107.5221715651011,107.5221724209524,119.72948552615586,0,98.1045647564213
1985,3.0,3.0,7.9,Linderos,-70.7357,-33.7619,7.0,-33.92,-71.71,40.7,-999.0,-999,78.7679356177137,80.17254682982625,100.47883691932999,120.62360735113133,120.62360840723716,132.65908097660758,0,110.70956728898457
1985,3.0,3.0,7.9,Paine,-70.7411,-33.808,7.0,-33.92,-71.71,40.7,-999.0,-999,79.89595132742726,81.28443756889564,99.24010869545828,122.87283639433541,122.87283741855593,133.08201146699173,0,111.1597702257884
1985,3.0,3.0,7.9,Hospital,-70.7169,-33.8724,7.5,-33.92,-71.71,40.7,-999.0,-999,83.37063641838776,84.70823635776992,100.60981252838921,128.61923049750916,128.61923151759936,136.41960201143556,0,114.21431215982444
1985,3.0,3.0,7.9,San Pedro,-71.4578,-33.8935,9.0,-33.92,-71.71,40.7,-999.0,-999,42.67444873113166,45.17449001348699,47.00190858985142,86.94219360905784,87.28546969462282,87.15122808949428,0,66.00755387435332
1985,3.0,3.0,7.9,Chada,-70.6667,-33.9,7.5,-33.92,-71.71,40.7,-999.0,-999,86.73591433153095,88.02619474020973,104.74249838302265,134.05232721739873,134.0523282864742,141.05710971918245,0,118.70881748000072
1985,3.0,3.0,7.9,Rapel,-71.7372,-33.9441,7.5,-33.92,-71.71,40.7,108.0,-999,33.63963175157713,36.758807172623804,40.86515073976018,64.22194882549293,86.39716953959024,77.72533010536574,0,52.76608594183253
1985,3.0,3.0,7.9,Codegua,-70.6688,-34.0356,6.5,-33.92,-71.71,40.7,-999.0,-999,87.5462919890207,88.82123246683,105.25374537272998,142.97647736033377,142.97647835273324,144.94520530048567,0,120.6839097583962
1985,3.0,3.0,7.9,Graneros,-70.7275,-34.0686,7.0,-33.92,-71.71,40.7,-999.0,-999,84.38240791094248,85.7003114746054,100.83673344577353,141.4078206811903,141.40782158289994,141.6643686052442,0,116.41097307470548
1985,3.0,3.0,7.9,Rosario,-71.7251,-34.115,7.0,-33.92,-71.71,40.7,-999.0,-999,35.71260461523061,38.66491754406054,46.11170125575155,55.64961975930304,104.5543750093396,85.42968667100314,0,55.61036927979984
1985,3.0,3.0,7.9,Coya,-70.5167,-34.15,6.5,-33.92,-71.71,40.7,-999.0,-999,98.66284342665632,99.80176431617119,120.21100905009895,159.71215376862816,161.5741765895777,160.84601346258125,0,135.52253079274652
1985,3.0,3.0,7.9,Rancagua,-70.7444,-34.1708,6.5,-33.92,-71.71,40.7,-999.0,-999,84.47134455967854,85.78600805600792,101.88082237724817,138.88145638045793,148.19314612706887,144.55171722991938,0,116.64522478386017
1985,3.0,3.0,7.9,Machalí,-70.6493,-34.1808,6.5,-33.92,-71.71,40.7,-999.0,-999,90.46133902472494,91.69544277593073,109.9292136644054,147.35962226458804,154.99163505618856,152.00706038120097,0,124.66375877775221
1985,3.0,3.0,7.9,Lo Miranda,-70.8873,-34.1978,6.5,-33.92,-71.71,40.7,-999.0,-999,76.12707263515745,77.57426158981926,91.51363054604914,125.706306777096,141.97655908108248,135.6139155679226,0,106.00458595352859
1985,3.0,3.0,7.9,Gultro,-70.7833,-34.2,7.0,-33.92,-71.71,40.7,-999.0,-999,82.48731517525731,83.83053548465541,99.70111209406794,135.0567207800427,148.1824622803976,143.04951075095906,0,114.02864822214313
1985,3.0,3.0,7.9,La Estrella,-71.6542,-34.2065,8.0,-33.92,-71.71,40.7,-999.0,-999,39.903607250105324,42.56689152908532,51.89381117402312,58.53509063072626,114.9973721523977,92.91723839280421,0,60.99656281272339
1985,3.0,3.0,7.9,Doñihue,-70.9648,-34.2263,7.5,-33.92,-71.71,40.7,-999.0,-999,72.07025853557438,73.59253342447315,86.84659008684285,118.47447711058578,140.27627939325683,131.7504685996239,0,100.88229100619913
1985,3.0,3.0,7.9,El Olivar,-70.8333,-34.2333,7.0,-33.92,-71.71,40.7,-999.0,-999,80.0145173602116,81.39552763967862,97.01720057364359,130.2701203587366,148.04459005520283,141.09370742154937,0,110.7063811959138
1985,3.0,3.0,7.9,Coinco,-70.9484,-34.2669,7.5,-33.92,-71.71,40.7,-999.0,-999,73.77667286317842,75.26621011454299,89.8711503066616,119.71191468997263,144.74874878181186,134.9578467947896,0,102.77896435193131
1985,3.0,3.0,7.9,Requínoa,-70.8168,-34.2856,6.5,-33.92,-71.71,40.7,-999.0,-999,81.93054829230826,83.28162382910463,100.46805108862128,131.53821636010483,153.43984938786767,144.87499870737042,0,112.99038849128786
1985,3.0,3.0,7.9,Las Cabras,-71.3071,-34.2913,7.5,-33.92,-71.71,40.7,-999.0,-999,55.13797843156278,57.09875822641992,68.80996066965876,87.60346700159111,131.80935435697612,114.5222046708948,0,80.94633171024893
1985,3.0,3.0,7.9,Coltauco,-71.0814,-34.292,7.0,-33.92,-71.71,40.7,-999.0,-999,66.77759605786403,68.41331797617227,81.99544916820503,107.69866093358291,140.6747442714803,127.77912041638967,0,94.25950747376771
1985,3.0,3.0,7.9,Pichidehua,-71.2883,-34.355,7.0,-33.92,-71.71,40.7,-999.0,-999,58.04515900909168,59.91515567177264,74.14606307927978,89.4651605928216,138.86881420881036,119.5490266050578,0,83.43220082101061
1985,3.0,3.0,7.9,Quinta de Tilcoco,-70.9653,-34.3555,7.0,-33.92,-71.71,40.7,-999.0,-999,74.97330002732696,76.44143284585105,93.31697007335995,118.26347697233179,151.98765991399162,138.79948424894474,0,103.43634316312463
1985,3.0,3.0,7.9,Peumo,-71.1756,-34.3869,7.0,-33.92,-71.71,40.7,-999.0,-999,64.69058282248795,66.3786629961457,82.26432900777978,99.72487434468124,146.0084457743115,127.90879712336601,0,90.57662782241857
1985,3.0,3.0,7.9,Pichilemu,-72.001,-34.3884,6.5,-33.92,-71.71,40.7,613.0,-999,30.922391183291893,34.28996443632223,71.24731338095512,33.44492799595965,134.84539405555938,95.19173867625534,0,47.75906900214385
1985,3.0,3.0,7.9,Marchihue,-71.6194,-34.3975,7.0,-33.92,-71.71,40.7,-999.0,-999,45.23758942437044,47.609005589187106,67.31841581875237,61.547871343860415,135.88890130939566,106.81710610079234,0,67.70300818284886
1985,3.0,3.0,7.9,Popeta,-70.7852,-34.4375,7.0,-33.92,-71.71,40.7,-999.0,-999,87.65915996167246,88.92899571131397,110.54628921730412,135.1775739297364,168.4769972646413,155.45492794708017,0,119.12724474063518
1985,3.0,3.0,7.9,San Vicente de tagua tagua,-71.0775,-34.4386,8.0,-33.92,-71.71,40.7,-999.0,-999,71.47006885722317,73.00884124784629,91.46453654835418,109.09707192921144,154.92457061535396,137.00327367698017,0,97.950867981283
1985,3.0,3.0,7.9,Malloa,-70.9418,-34.4397,7.5,-33.92,-71.71,40.7,-999.0,-999,78.83144164615533,80.23421720678803,99.9758240330816,121.1831712167012,160.94369789435038,145.39495029848575,0,107.23079554650607
1985,3.0,3.0,7.9,Peralillo,-71.4804,-34.478,7.0,-33.92,-71.71,40.7,-999.0,-999,54.21221095785593,56.21897547773143,77.04227029062407,75.10015905124966,146.71618795542423,118.71003133824932,0,76.96161901869873
1985,3.0,3.0,7.9,San Fernando,-70.9853,-34.588,7.5,-33.92,-71.71,40.7,666.0,-999,81.97848745133157,83.33823297499298,107.71622400886146,120.53923810452339,173.2663043826664,152.64686325495617,0,108.73392877892842
1985,3.0,3.0,7.9,Pumanque,-71.6541,-34.6023,6.5,-33.92,-71.71,40.7,-999.0,-999,49.399646865895825,51.59295825006089,86.08891667549045,66.80077459922676,157.68993263330248,122.14682824783802,0,72.25688844776218
1985,3.0,3.0,7.9,Placilla,-71.1145,-34.6373,7.5,-33.92,-71.71,40.7,-999.0,-999,77.86183997350733,79.29589856677262,104.85396705025667,111.14399695312045,173.30669237830455,148.9973552038206,0,101.92093850962462
1985,3.0,3.0,7.9,Santa Cruz,-71.3658,-34.6388,7.0,-33.92,-71.71,40.7,-999.0,-999,65.08020832529618,66.78070103167308,94.96633056121065,90.59900032742483,166.21392717431422,136.64396192887426,0,87.86908946532921
1985,3.0,3.0,7.9,Paredones,-71.8992,-34.6481,6.5,-33.92,-71.71,40.7,-999.0,-999,38.594656464323286,41.34426993361744,92.10410270577003,54.739475329457434,162.20478810466312,120.17941443449182,0,61.08349065683197
1985,3.0,3.0,7.9,Bucalemu,-72.0406,-34.6534,6.5,-33.92,-71.71,40.7,-999.0,-999,33.03105733211032,36.20270404362556,95.92464312341214,49.45124558239954,163.9451938617263,119.17120272916786,0,54.41880791527274
1985,3.0,3.0,7.9,Chimbarongo,-71.0434,-34.7125,6.5,-33.92,-71.71,40.7,-999.0,-999,84.68983887309625,86.01947678912006,114.66897530174143,120.04956280128766,183.40028606399224,158.62635882517688,0,109.46306608329823
1985,3.0,3.0,7.9,Chépica,-71.2729,-34.7273,6.5,-33.92,-71.71,40.7,-999.0,-999,73.22560385811033,74.7549693438338,106.27469667427324,102.24490079899479,177.81635211976067,148.26338838127933,0,96.168825726251
1985,3.0,3.0,7.9,Lolol,-71.6107,-34.737,7.0,-33.92,-71.71,40.7,-999.0,-999,55.37884048747529,57.35650718557149,99.76729238779403,78.25614233685536,172.74626965477276,135.79497060323982,0,79.84856588376863
1985,3.0,3.0,7.9,Llico,-72.0787,-34.7639,6.5,-33.92,-71.71,40.7,-999.0,-999,35.1702690399171,38.170231156527336,107.56710157165128,58.839013318683705,176.3971402058899,130.42487171089584,0,58.647312129902915
1985,3.0,3.0,7.9,Codegua,-70.9487,-34.7725,7.0,-33.92,-71.71,40.7,-999.0,-999,91.9799426528904,93.21259234121663,124.52121763473001,130.44280627449527,192.91661293001434,168.4856125649975,0,118.72493612350938
1985,3.0,3.0,7.9,Teno,-71.1622,-34.8705,7.0,-33.92,-71.71,40.7,-999.0,-999,84.91772605595143,86.25692593517476,123.73781634645721,118.65449044659172,195.80869471799886,165.63677974825475,0,109.26296931970577
1985,3.0,3.0,7.9,Vichuquén,-71.9924,-34.8833,7.0,-33.92,-71.71,40.7,-999.0,-999,42.869933903696264,45.386541674264365,117.25799000765441,72.64910981470028,188.49880793105356,143.19463742233694,0,70.04029090887529
1985,3.0,3.0,7.9,Rauco,-71.2918,-34.8979,7.0,-33.92,-71.71,40.7,-999.0,-999,77.98243339577678,79.43201817502884,122.07486799602766,110.93208879144667,195.3848807340579,162.35878090295708,0,103.39901374316966
1985,3.0,3.0,7.9,Romeral,-71.133,-34.9609,6.0,-33.92,-71.71,40.7,-999.0,-999,89.32639417772663,90.6057908930002,133.42088340421483,126.38142605482619,206.07047493793343,174.9072839021773,0,116.11250202916315
1985,3.0,3.0,7.9,Curicó,-71.2394,-34.9828,7.0,-33.92,-71.71,40.7,623.0,-999,83.74977485158021,85.1081286981715,132.00829733724473,120.34992378692148,205.61797684435578,172.27306107640322,0,111.18206738053028
1985,3.0,3.0,7.9,Licantén,-71.9855,-34.9846,7.0,-33.92,-71.71,40.7,-999.0,-999,47.96507404403819,50.26398681155764,127.45271246912205,83.02248915533512,199.52731487253723,153.96695023604104,0,77.46815814483544
1985,3.0,3.0,7.9,Sagrada Familia,-71.3842,-34.9992,7.0,-33.92,-71.71,40.7,-999.0,-999,76.07935553243894,77.5651297622089,129.94079024134732,112.03596281486728,204.35808420269808,168.25460527563487,0,104.68954160553508
1985,3.0,3.0,7.9,Curepto,-72.0196,-35.0917,7.0,-33.92,-71.71,40.7,-999.0,-999,52.827764753028916,54.97570754565134,139.137331149229,93.39081132624182,211.52351920250757,165.32655514053585,0,84.17266672492757
1985,3.0,3.0,7.9,Molina,-71.2823,-35.1143,7.0,-33.92,-71.71,40.7,-999.0,-999,86.0969198608847,87.42690906539875,144.05251914578062,127.33286523567989,218.68973506571496,182.96372728510318,0,117.42015784376777
1985,3.0,3.0,7.9,Cumpeo,-71.2614,-35.2844,7.5,-33.92,-71.71,40.7,-999.0,-999,94.38565540690378,95.61808243433364,162.04509138434196,142.51055851766634,237.37065092919184,200.274673303302,0,131.03824733932478
1985,3.0,3.0,7.9,Pelarco,-71.5253,-35.3317,7.5,-33.92,-71.71,40.7,-999.0,-999,83.99359370073915,85.38718906968663,162.69146477671168,133.52820385177165,238.55766810960122,197.48485708034283,0,122.09722118093939
1985,3.0,3.0,7.9,Constitución,-72.4116,-35.3332,6.5,-33.92,-71.71,40.7,209.5,-999,60.801534485023,62.993723422125775,174.27735781502045,118.88848694366592,243.57005037288752,194.81209148335336,0,93.7548389130962
1985,3.0,3.0,7.9,Pencahue,-71.8005,-35.3935,6.5,-33.92,-71.71,40.7,-999.0,-999,76.78345551350293,78.34538631525034,168.65657408891016,129.9346512700403,243.89709314214966,199.33095285140396,0,116.50870045837604
1985,3.0,3.0,7.9,Talca,-71.6554,-35.4264,7.0,-33.92,-71.71,40.7,537.0,-999,83.85726314300595,85.2810621969339,172.0695249691072,137.76057660186285,247.9451183493529,204.8563632862166,0,124.87762241288593
1985,3.0,3.0,7.9,Maule,-71.6889,-35.5225,7.0,-33.92,-71.71,40.7,-999.0,-999,88.69287336388274,90.0583618639402,182.38385990947953,146.4723304871049,258.3708632043833,214.61183501928338,0,132.72128902390418
1985,3.0,3.0,7.9,San Clemente,-71.487,-35.5378,6.5,-33.92,-71.71,40.7,-999.0,-999,97.39236828224354,98.62238040995034,185.15846112869704,155.07880883220352,261.5295686109158,219.90094590453725,0,142.15729865230279
1985,3.0,3.0,7.9,Empedrado,-72.2776,-35.5916,6.5,-33.92,-71.71,40.7,-999.0,-999,81.48563601538777,83.09715742198006,196.8376520728448,145.8397759280335,269.1553888638789,220.9315984696885,0,124.33824483390347
1985,3.0,3.0,7.9,San Javier,-71.7292,-35.5952,7.0,-33.92,-71.71,40.7,-999.0,-999,92.70739690522237,94.0211881278656,190.25295573072293,152.8626921470677,266.25116203692187,221.9094791832479,0,138.77311490841404
1985,3.0,3.0,7.9,Colbún ,-71.4057,-35.6949,5.5,-33.92,-71.71,40.7,-999.0,-999,111.6073301387718,112.6816052237684,202.983027524291,173.7594551676815,279.6574446905779,238.24498824984488,0,161.68082176859605
1985,3.0,3.0,7.9,Chanco,-72.533,-35.7367,6.5,-33.92,-71.71,40.7,-999.0,-999,93.21687525293115,94.6250140522549,218.95614608106706,164.13838811677755,289.41918144508355,240.4268877578982,0,140.63564678878987
1985,3.0,3.0,7.9,Curanipe,-72.634,-35.8453,6.5,-33.92,-71.71,40.7,-999.0,-999,104.02599141889698,105.25883357920236,233.26094664183532,177.61130178201176,303.2683395050608,254.1289116997544,0,155.55968302211613
1985,3.0,3.0,7.9,Linares,-71.5931,-35.8467,7.0,-33.92,-71.71,40.7,-999.0,-999,117.87106040644873,118.88672763805667,217.84780122420514,182.876265970575,294.5988833816271,250.9086486110122,0,171.51238932056458
1985,3.0,3.0,7.9,Cauquenes,-72.3255,-35.9649,6.5,-33.92,-71.71,40.7,388.0,-999,117.71776870866896,118.75741744014985,237.23985546738757,186.94525165327855,310.5469470202547,262.2112812595415,0,172.36412546813273
1985,3.0,3.0,7.9,Parral,-71.826,-36.1431,6.5,-33.92,-71.71,40.7,-999.0,-999,141.13839930489308,141.97164816339725,250.1929880535842,209.4099967257235,326.6659256263289,280.8118346551495,0,201.80978310346498
